date,total_pnl,avg_pnl,trade_count,total_volume,avg_trade_size,profitable_trades,buy_count,sell_count,sentiment_value,win_rate,buy_sell_ratio,sentiment_lag_1,sentiment_lag_3,sentiment_lag_7,sentiment_ma_7,sentiment_ma_14,sentiment_std_7,sentiment_change_1d,sentiment_change_7d,sentiment_momentum,sentiment_zone,zone_change,pnl_lag_1,pnl_ma_7,cumulative_pnl,next_day_pnl
2024-01-26,90.2,18.04,5,11773.21,2354.642,1,4,1,49.0,0.2,2.0,52.0,50.0,51.0,51.714285714285715,57.07142857142857,2.9840847683608565,-3.0,-2.0,-2.7142857142857153,Neutral,0,-3093.6293849999997,-669.3400992857142,-8104.926173999999,-2478.06972
2024-01-28,-2478.06972,-225.27906545454545,11,18109.03,1646.2754545454545,0,0,11,54.0,0.0,0.0,49.0,48.0,52.0,52.0,55.5,3.10912635102982,5.0,2.0,2.0,Neutral,0,90.2,-1002.410792142857,-10582.995894,486.562542
2024-01-29,486.562542,6.5751694864864865,74,414208.18,5597.407837837838,45,21,53,55.0,0.6081081081081081,0.3888888888888889,54.0,52.0,56.0,51.857142857142854,54.357142857142854,2.9113897843112366,1.0,-1.0,3.142857142857146,Greed,1,-2478.06972,-970.9848784285714,-10096.433352,-173.65419100000003
2024-01-30,-173.65419100000003,-3.5439630816326537,49,401011.38,8183.905714285715,5,28,21,61.0,0.10204081632653061,1.2727272727272727,55.0,49.0,55.0,52.714285714285715,55.0,4.461475305856034,6.0,6.0,8.285714285714285,Greed,0,486.562542,-1192.312757,-10270.087543,-799.840817
2024-01-31,-799.840817,-0.93113017112922,859,6305647.13,7340.683504074505,231,470,389,60.0,0.2689173457508731,1.205128205128205,61.0,54.0,50.0,54.142857142857146,54.714285714285715,5.014265364224189,-1.0,10.0,5.857142857142854,Greed,0,-173.65419100000003,-1253.8264837142856,-11069.92836,0.0
2024-02-01,0.0,0.0,6,2008.18,334.69666666666666,0,6,0,63.0,0.0,6.0,60.0,55.0,48.0,56.285714285714285,54.92857142857143,5.154748157905449,3.0,15.0,6.714285714285715,Greed,0,-799.840817,-852.6330815714285,-11069.92836,456.423473
2024-02-02,456.423473,10.867225547619048,42,474278.43,11292.343571428572,13,19,23,63.0,0.30952380952380953,0.7916666666666666,63.0,61.0,52.0,57.857142857142854,54.92857142857143,5.3049841793221315,0.0,11.0,5.142857142857146,Greed,0,0.0,-345.4826732857144,-10613.504887,223.30918699999998
2024-02-03,223.30918699999998,3.9876640535714283,56,603820.0,10782.5,6,18,38,60.0,0.10714285714285714,0.46153846153846156,63.0,60.0,49.0,59.42857142857143,55.57142857142857,3.59894164336987,-3.0,11.0,0.5714285714285694,Greed,0,456.423473,-326.4670751428572,-10390.195699999998,47.62389499999999
2024-02-04,47.62389499999999,1.360682714285714,35,203187.53,5805.358,9,19,16,60.0,0.2571428571428571,1.1176470588235294,60.0,63.0,54.0,60.285714285714285,56.142857142857146,2.6903708365383503,0.0,6.0,-0.2857142857142847,Greed,0,223.30918699999998,34.34629842857136,-10342.571804999998,-33.45419400000003
2024-02-05,-33.45419400000003,-0.4646415833333337,72,770198.26,10697.198055555556,14,33,39,60.0,0.19444444444444445,0.825,60.0,63.0,55.0,61.0,56.42857142857143,1.414213562373374,0.0,5.0,-1.0,Greed,0,47.62389499999999,-39.94180671428579,-10376.025998999998,-215.615907
2024-02-06,-215.615907,-0.19817638511029412,1088,8047153.41,7396.280707720588,179,518,570,64.0,0.1645220588235294,0.9071803852889667,60.0,60.0,61.0,61.42857142857143,57.07142857142857,1.8126539343501424,4.0,3.0,2.5714285714285694,Greed,0,-33.45419400000003,-45.93633757142864,-10591.641905999997,241.24212
2024-02-07,241.24212,16.082808,15,6758.73,450.582,2,7,8,62.0,0.13333333333333333,0.7777777777777778,64.0,60.0,60.0,61.714285714285715,57.92857142857143,1.7043362064929133,-2.0,2.0,0.2857142857142847,Greed,0,-215.615907,102.78979628571422,-10350.399785999996,770.756024
2024-02-08,770.756024,77.07560240000001,10,26051.12,2605.112,4,2,8,66.0,0.4,0.2222222222222222,62.0,60.0,63.0,62.142857142857146,59.214285714285715,2.340126166725034,4.0,3.0,3.857142857142854,Greed,0,241.24212,212.89779971428564,-9579.643761999996,983.443176
2024-02-11,983.443176,28.924799294117648,34,212311.82,6244.465294117647,7,23,11,71.0,0.20588235294117646,1.9166666666666667,66.0,64.0,63.0,63.285714285714285,60.57142857142857,4.111540089159117,5.0,8.0,7.714285714285715,Greed,0,770.756024,288.18632871428565,-8596.200585999995,913.8817869999998
2024-02-12,913.8817869999998,57.11761168749999,16,227247.69999999998,14202.981249999999,6,11,5,70.0,0.375,1.8333333333333333,71.0,62.0,60.0,64.71428571428571,62.07142857142857,4.4986770542122505,-1.0,10.0,5.285714285714292,Greed,0,983.443176,386.83955728571425,-7682.318798999995,559.44389
2024-02-13,559.44389,39.960277857142856,14,1999.99,142.85642857142858,14,0,14,79.0,1.0,0.0,70.0,66.0,60.0,67.42857142857143,63.857142857142854,6.477065767180488,9.0,19.0,11.57142857142857,Extreme Greed,1,913.8817869999998,459.95669942857137,-7122.874908999995,3830.599833
2024-02-14,3830.599833,34.509908405405405,111,320839.88,2890.4493693693694,83,34,77,74.0,0.7477477477477478,0.4358974358974359,79.0,71.0,60.0,69.42857142857143,65.21428571428571,5.940177967511963,-5.0,14.0,4.571428571428569,Greed,1,559.44389,1011.9644175714285,-3292.2750759999944,1840.797677
2024-02-15,1840.797677,29.219010746031746,63,185188.04,2939.4926984126987,57,52,11,72.0,0.9047619047619048,4.333333333333333,74.0,70.0,64.0,70.57142857142857,66.0,5.47287684425487,-2.0,8.0,1.4285714285714306,Greed,0,3830.599833,1305.7377867142857,-1451.4773989999944,5491.768834
2024-02-16,5491.768834,30.174554032967034,182,564896.51,3103.826978021978,146,115,67,72.0,0.8021978021978022,1.6911764705882353,72.0,79.0,62.0,72.0,66.85714285714286,3.9581140290126524,0.0,10.0,0.0,Greed,0,1840.797677,2055.8130315714284,4040.291435000006,1929.6418
2024-02-17,1929.6418,20.52810425531915,94,406118.07,4320.405,61,50,44,76.0,0.648936170212766,1.1111111111111112,72.0,74.0,66.0,73.42857142857143,67.78571428571429,3.1547394428670286,4.0,10.0,2.5714285714285694,Extreme Greed,1,5491.768834,2221.368142428571,5969.933235000006,477.6248299999999
2024-02-18,477.6248299999999,4.923967319587628,97,157048.17,1619.0532989690723,61,38,59,72.0,0.6288659793814433,0.6333333333333333,76.0,72.0,71.0,73.57142857142857,68.42857142857143,3.0472470011002213,-4.0,1.0,-1.5714285714285694,Greed,1,1929.6418,2149.1083787142857,6447.558065000006,4317.768563
2024-02-19,4317.768563,42.750183792079206,101,286377.2,2835.417821782178,77,41,60,75.0,0.7623762376237624,0.6721311475409836,72.0,72.0,70.0,74.28571428571429,69.5,2.6276913640612105,3.0,5.0,0.7142857142857082,Extreme Greed,1,477.6248299999999,2635.377918142857,10765.326628000006,3263.628824
2024-02-20,3263.628824,83.68279035897436,39,119419.72,3062.0441025641026,31,13,26,72.0,0.7948717948717948,0.48148148148148145,75.0,76.0,79.0,73.28571428571429,70.35714285714286,1.704336206492706,-3.0,-7.0,-1.2857142857142918,Greed,1,4317.768563,3021.6900515714287,14028.955452000006,1858.7985700000002
2024-02-21,1858.7985700000002,84.49084409090909,22,108047.51999999999,4911.250909090909,15,7,15,78.0,0.6818181818181818,0.4375,72.0,72.0,74.0,73.85714285714286,71.64285714285714,2.4784787961282073,6.0,4.0,4.142857142857139,Extreme Greed,1,3263.628824,2740.004156857143,15887.754022000006,3894.1050699999996
2024-02-22,3894.1050699999996,44.25119397727272,88,373033.87,4239.02125,40,35,53,74.0,0.45454545454545453,0.6481481481481481,78.0,75.0,72.0,74.14285714285714,72.35714285714286,2.3401261667248696,-4.0,2.0,-0.1428571428571388,Greed,1,1858.7985700000002,3033.333784428571,19781.859092000006,1418.55293
2024-02-23,1418.55293,9.91995055944056,143,111106.14,776.966013986014,137,131,12,76.0,0.958041958041958,10.076923076923077,74.0,72.0,72.0,74.71428571428571,73.35714285714286,2.214669705568262,2.0,4.0,1.2857142857142918,Extreme Greed,1,3894.1050699999996,2451.4457981428573,21200.412022000008,-30.7705
2024-02-25,-30.7705,-6.1541,5,4480.13,896.0260000000001,0,2,3,74.0,0.0,0.5,76.0,78.0,76.0,74.42857142857143,73.92857142857143,2.1491969707422234,-2.0,-2.0,-0.4285714285714306,Greed,1,1418.55293,2171.3868981428573,21169.64152200001,4416.8473
2024-02-26,4416.8473,113.25249487179488,39,192187.14,4927.875384615385,34,27,12,72.0,0.8717948717948718,2.076923076923077,74.0,74.0,72.0,74.42857142857143,74.0,2.1491969707422234,-2.0,0.0,-2.4285714285714306,Greed,0,-30.7705,2734.1329652857144,25586.48882200001,888.511733
2024-02-27,888.511733,14.103360841269842,63,209362.3,3323.2111111111108,26,33,30,79.0,0.4126984126984127,1.064516129032258,72.0,76.0,75.0,75.0,74.64285714285714,2.7688746209726713,7.0,4.0,4.0,Extreme Greed,1,4416.8473,2244.2391324285713,26475.00055500001,2503.747235
2024-02-28,2503.747235,55.63882744444444,45,171107.13,3802.380666666667,39,31,14,82.0,0.8666666666666667,2.066666666666667,79.0,74.0,72.0,76.42857142857143,74.85714285714286,3.457221565416476,3.0,10.0,5.571428571428569,Extreme Greed,0,888.511733,2135.684619714286,28978.74779000001,9813.996992
2024-02-29,9813.996992,84.60342234482759,116,395666.73,3410.9200862068965,100,60,56,80.0,0.8620689655172413,1.0526315789473684,82.0,72.0,78.0,76.71428571428571,75.28571428571429,3.683941988065007,-2.0,2.0,3.285714285714292,Extreme Greed,0,2503.747235,3272.141537142857,38792.74478200001,8244.241409
2024-03-01,8244.241409,60.176944591240876,137,472974.7,3452.370072992701,128,37,100,80.0,0.9343065693430657,0.36633663366336633,80.0,79.0,74.0,77.57142857142857,75.85714285714286,3.644957377763701,0.0,6.0,2.4285714285714306,Extreme Greed,0,9813.996992,3893.5895855714293,47036.98619100001,230.90060000000005
2024-03-02,230.90060000000005,7.448406451612905,31,63197.56,2038.6309677419354,21,28,3,80.0,0.6774193548387096,7.0,80.0,82.0,76.0,78.14285714285714,76.42857142857143,3.67099311851578,0.0,4.0,1.8571428571428612,Extreme Greed,0,8244.241409,3723.924967,47267.88679100001,8361.086245
2024-03-03,8361.086245,105.83653474683545,79,390745.68,4946.1478481012655,54,36,43,83.0,0.6835443037974683,0.8181818181818182,80.0,80.0,74.0,79.42857142857143,76.92857142857143,3.552329886011058,3.0,9.0,3.5714285714285694,Extreme Greed,0,230.90060000000005,4922.761644857143,55628.97303600001,27799.775742
2024-03-04,27799.775742,92.66591914,300,1577996.87,5259.989566666667,266,161,139,82.0,0.8866666666666667,1.15,83.0,80.0,72.0,80.85714285714286,77.64285714285714,1.4638501094226994,-1.0,10.0,1.1428571428571388,Extreme Greed,0,8361.086245,8263.179993714286,83428.74877800001,19791.026041
2024-03-05,19791.026041,109.95014467222222,180,841810.32,4676.724,163,55,125,90.0,0.9055555555555556,0.4365079365079365,82.0,80.0,79.0,82.42857142857143,78.71428571428571,3.5523298860110546,8.0,11.0,7.571428571428569,Extreme Greed,0,27799.775742,10963.53918057143,103219.77481900001,6814.825139
2024-03-06,6814.825139,83.10762364634145,82,327218.02,3990.4636585365856,72,49,33,75.0,0.8780487804878049,1.4411764705882353,90.0,83.0,82.0,81.42857142857143,78.92857142857143,4.540820148282391,-15.0,-7.0,-6.428571428571431,Extreme Greed,0,19791.026041,11579.407452571428,110034.599958,4271.886236
2024-03-08,4271.886236,63.7594960597015,67,183583.18,2740.047462686567,59,19,48,81.0,0.8805970149253731,0.3877551020408163,75.0,82.0,80.0,81.57142857142857,79.14285714285714,4.503966505838378,6.0,1.0,-0.5714285714285694,Extreme Greed,0,6814.825139,10787.67734457143,114306.48619400001,9949.501624
2024-03-09,9949.501624,85.03847541880343,117,658178.75,5625.459401709401,97,83,34,84.0,0.8290598290598291,2.3714285714285714,81.0,90.0,80.0,82.14285714285714,79.85714285714286,4.525062483125528,3.0,4.0,1.8571428571428612,Extreme Greed,0,4271.886236,11031.285946714286,124255.98781800001,2482.9272
2024-03-10,2482.9272,59.117314285714286,42,219973.85,5237.472619047619,29,38,4,79.0,0.6904761904761905,7.6,84.0,75.0,80.0,82.0,80.07142857142857,4.618802153516974,-5.0,-1.0,-3.0,Extreme Greed,0,9949.501624,11353.004032428571,126738.91501800001,3588.179495
2024-03-11,3588.179495,85.43284511904761,42,176519.44999999998,4202.844047619047,39,12,30,82.0,0.9285714285714286,0.3870967741935484,79.0,81.0,83.0,81.85714285714286,80.64285714285714,4.598136268408848,3.0,-1.0,0.1428571428571388,Extreme Greed,0,2482.9272,10671.160210999999,130327.09451300002,3039.166
2024-03-12,3039.166,379.89575,8,103040.85,12880.10625,7,1,7,81.0,0.875,0.125,82.0,84.0,82.0,81.71428571428571,81.28571428571429,4.608480795022904,-1.0,-1.0,-0.7142857142857082,Extreme Greed,0,3588.179495,7133.930247857143,133366.26051300002,0.0
2024-03-13,0.0,0.0,7,6000.799999999999,857.2571428571428,0,7,0,81.0,0.0,7.0,81.0,79.0,90.0,80.42857142857143,81.42857142857143,2.8199966227604936,0.0,-9.0,0.5714285714285694,Extreme Greed,0,3039.166,4306.640813428571,133366.26051300002,3465.865832
2024-03-14,3465.865832,192.5481017777778,18,205933.18,11440.732222222221,16,2,16,88.0,0.8888888888888888,0.11764705882352941,81.0,82.0,75.0,82.28571428571429,81.85714285714286,2.92770021884555,7.0,13.0,5.714285714285708,Extreme Greed,0,0.0,3828.218055285714,136832.12634500003,6236.513651
2024-03-15,6236.513651,100.58892985483871,62,351894.41,5675.71629032258,41,26,36,83.0,0.6612903225806451,0.7027027027027027,88.0,81.0,81.0,82.57142857142857,82.07142857142857,2.8784916685156503,-5.0,2.0,0.4285714285714306,Extreme Greed,0,3465.865832,4108.8791145714285,143068.639996,228.57984
2024-03-16,228.57984,28.57248,8,37223.66,4652.9575,1,5,3,81.0,0.125,1.25,83.0,81.0,84.0,82.14285714285714,82.14285714285714,2.853569193633972,-2.0,-3.0,-1.1428571428571388,Extreme Greed,0,6236.513651,2720.1760025714284,143297.219836,503.293955
2024-03-17,503.293955,21.882345869565217,23,99506.95,4326.389130434783,10,18,5,79.0,0.43478260869565216,3.0,81.0,88.0,79.0,82.14285714285714,82.07142857142857,2.853569193633972,-2.0,0.0,-3.142857142857139,Extreme Greed,0,228.57984,2437.371253285714,143800.513791,1456.9577
2024-03-18,1456.9577,76.68198421052631,19,90458.08,4760.951578947369,6,13,6,77.0,0.3157894736842105,1.8571428571428572,79.0,83.0,82.0,81.42857142857143,81.64285714285714,3.4572215654164546,-2.0,-5.0,-4.428571428571431,Extreme Greed,0,503.293955,2132.910996857143,145257.471491,668.797973
2024-03-19,668.797973,27.86658220833333,24,219884.84,9161.868333333334,5,17,7,79.0,0.20833333333333334,2.125,77.0,81.0,81.0,81.14285714285714,81.42857142857143,3.579039509354911,2.0,-2.0,-2.142857142857139,Extreme Greed,0,1456.9577,1794.286993,145926.269464,6423.134599
2024-03-20,6423.134599,93.08890723188406,69,215705.85,3126.171739130435,60,29,40,74.0,0.8695652173913043,0.7073170731707317,79.0,79.0,81.0,80.14285714285714,80.28571428571429,4.488079449258528,-5.0,-7.0,-6.142857142857139,Greed,1,668.797973,2711.87765,152349.40406300002,2335.5080749999997
2024-03-21,2335.5080749999997,83.41100267857142,28,117895.57,4210.556071428572,23,26,2,78.0,0.8214285714285714,8.666666666666666,74.0,77.0,88.0,78.71428571428571,80.5,2.870208222079849,4.0,-10.0,-0.7142857142857082,Extreme Greed,1,6423.134599,2550.3979704285716,154684.912138,1297.018477
2024-03-24,1297.018477,68.26413036842105,19,92592.20999999999,4873.274210526315,15,15,4,74.0,0.7894736842105263,3.0,78.0,79.0,83.0,77.42857142857143,80.0,2.6367367999822076,-4.0,-9.0,-3.4285714285714306,Greed,1,2335.5080749999997,1844.7558027142857,155981.93061500002,1302.916428
2024-03-25,1302.916428,186.13091828571427,7,57116.32,8159.4742857142855,6,0,7,75.0,0.8571428571428571,0.0,74.0,74.0,81.0,76.57142857142857,79.35714285714286,2.2253945610566133,1.0,-6.0,-1.5714285714285694,Extreme Greed,1,1297.018477,1998.232458142857,157284.84704300002,3215.906593
2024-03-26,3215.906593,27.253445703389833,118,198565.19,1682.7558474576272,110,8,110,81.0,0.9322033898305084,0.07207207207207207,75.0,78.0,79.0,76.85714285714286,79.5,2.6726124191241376,6.0,2.0,4.142857142857139,Extreme Greed,0,1302.916428,2385.7485492857145,160500.753636,150.41114
2024-03-27,150.41114,3.9581878947368416,38,99864.79,2628.020789473684,12,19,19,83.0,0.3157894736842105,0.95,81.0,74.0,77.0,77.71428571428571,79.57142857142857,3.5456210417116036,2.0,6.0,5.285714285714292,Extreme Greed,0,3215.906593,2199.099040714286,160651.16477600002,227.85100799999998
2024-03-28,227.85100799999998,17.527000615384615,13,35323.72,2717.209230769231,9,12,1,80.0,0.6923076923076923,6.0,83.0,75.0,79.0,77.85714285714286,79.5,3.625307868699797,-3.0,1.0,2.142857142857139,Extreme Greed,0,150.41114,2136.106617142857,160879.01578400002,883.097404
2024-03-29,883.097404,58.873160266666666,15,86914.37,5794.291333333333,6,9,6,79.0,0.4,1.2857142857142858,80.0,81.0,74.0,78.57142857142857,79.35714285714286,3.2071349029490275,-1.0,5.0,0.4285714285714306,Extreme Greed,0,227.85100799999998,1344.672732142857,161762.11318800002,1100.57514
2024-03-30,1100.57514,24.45722533333333,45,101103.92,2246.753777777778,44,1,44,75.0,0.9777777777777777,0.022222222222222223,79.0,83.0,78.0,78.14285714285714,78.42857142857143,3.4846602621857836,-4.0,-3.0,-3.142857142857139,Extreme Greed,0,883.097404,1168.2537414285714,162862.68832800002,912.786145
2024-03-31,912.786145,70.21431884615384,13,39912.96,3070.2276923076925,10,0,13,75.0,0.7692307692307693,0.0,75.0,80.0,74.0,78.28571428571429,77.85714285714286,3.3022358947781836,0.0,1.0,-3.285714285714292,Extreme Greed,0,1100.57514,1113.3634082857145,163775.474473,2507.963406
2024-04-01,2507.963406,32.57095332467532,77,339470.47,4408.7074025974025,42,32,45,79.0,0.5454545454545454,0.6956521739130435,75.0,79.0,75.0,78.85714285714286,77.71428571428571,2.9680841985232496,4.0,4.0,0.1428571428571388,Extreme Greed,0,912.786145,1285.5129765714285,166283.437879,883.760812
2024-04-02,883.760812,21.555141756097562,41,239664.50999999998,5845.475853658536,12,10,31,79.0,0.2926829268292683,0.3125,79.0,75.0,81.0,78.57142857142857,77.71428571428571,2.8199966227604842,0.0,-2.0,0.4285714285714306,Extreme Greed,0,2507.963406,952.3492935714286,167167.198691,126.7884
2024-04-03,126.7884,31.6971,4,16887.57,4221.8925,1,3,1,71.0,0.25,1.5,79.0,75.0,83.0,76.85714285714286,77.28571428571429,3.2877840272018077,-8.0,-12.0,-5.857142857142861,Greed,1,883.760812,948.9746164285715,167293.987091,0.0
2024-04-04,0.0,0.0,32,95987.73,2999.6165625,0,0,32,70.0,0.0,0.0,71.0,79.0,80.0,75.42857142857143,76.64285714285714,3.823486317361042,-1.0,-10.0,-5.428571428571431,Greed,0,126.7884,916.4244724285714,167293.987091,10706.484306
2024-04-05,10706.484306,107.06484306,100,503791.8,5037.918,90,17,83,79.0,0.9,0.20238095238095238,70.0,79.0,79.0,75.42857142857143,77.0,3.823486317361042,9.0,0.0,3.5714285714285694,Extreme Greed,1,0.0,2319.7654584285715,178000.471397,236.33513399999998
2024-04-06,236.33513399999998,14.770945874999999,16,68223.67,4263.979375,4,0,16,75.0,0.25,0.0,79.0,71.0,75.0,75.42857142857143,76.78571428571429,3.823486317361042,-4.0,0.0,-0.4285714285714306,Extreme Greed,0,10706.484306,2196.3026004285716,178236.80653099998,0.0
2024-04-07,0.0,0.0,23,49988.14,2173.397391304348,0,0,23,78.0,0.0,0.0,75.0,70.0,75.0,75.85714285714286,77.07142857142857,3.933978962347151,3.0,3.0,2.142857142857139,Extreme Greed,0,236.33513399999998,2065.904579714286,178236.80653099998,1218.4267
2024-04-08,1218.4267,40.614223333333335,30,211940.64,7064.688,1,1,29,76.0,0.03333333333333333,0.03333333333333333,78.0,79.0,79.0,75.42857142857143,77.14285714285714,3.6903993847613696,-2.0,-3.0,0.5714285714285694,Extreme Greed,0,0.0,1881.6850502857144,179455.233231,0.0
2024-04-09,0.0,0.0,3,57063.840000000004,19021.280000000002,0,0,3,80.0,0.0,0.0,76.0,75.0,79.0,75.57142857142857,77.07142857142857,3.8668308667926556,4.0,1.0,4.428571428571431,Extreme Greed,0,1218.4267,1755.4335057142857,179455.233231,5207.443414
2024-04-10,5207.443414,127.01081497560976,41,351735.97,8578.926097560974,36,40,1,78.0,0.8780487804878049,20.0,80.0,78.0,71.0,76.57142857142857,76.71428571428571,3.359421718944171,-2.0,7.0,1.4285714285714306,Extreme Greed,0,0.0,2481.241364857143,184662.676645,389.743164
2024-04-11,389.743164,24.35894775,16,76400.96,4775.06,2,14,2,76.0,0.125,4.666666666666667,78.0,76.0,70.0,77.42857142857143,76.42857142857143,1.8126539343498096,-2.0,6.0,-1.4285714285714306,Extreme Greed,0,5207.443414,2536.918959714286,185052.419809,-592.6458390000001
2024-04-12,-592.6458390000001,-4.594153790697676,129,442088.59,3427.0433333333335,71,43,86,79.0,0.5503875968992248,0.4942528735632184,76.0,80.0,79.0,77.42857142857143,76.42857142857143,1.8126539343498096,3.0,0.0,1.5714285714285694,Extreme Greed,0,389.743164,922.7575104285714,184459.77397,6621.451755
2024-04-13,6621.451755,74.3983343258427,89,486411.25,5465.294943820225,61,46,43,72.0,0.6853932584269663,1.0454545454545454,79.0,78.0,75.0,77.0,76.21428571428571,2.6457513110645015,-7.0,-3.0,-5.0,Greed,1,-592.6458390000001,1834.9170277142857,191081.225725,-36104.012520000004
2024-04-14,-36104.012520000004,-337.4206777570094,107,659162.17,6160.394112149533,33,46,61,72.0,0.308411214953271,0.7419354838709677,72.0,76.0,78.0,76.14285714285714,76.0,3.1847852585153387,0.0,-6.0,-4.142857142857139,Greed,0,6621.451755,-3322.799046571429,154977.21320499998,3774.08872
2024-04-15,3774.08872,92.05094439024391,41,291111.19,7100.272926829269,35,18,23,74.0,0.8536585365853658,0.75,72.0,79.0,76.0,75.85714285714286,75.64285714285714,3.2877840272017953,2.0,-2.0,-1.8571428571428612,Greed,0,-36104.012520000004,-2957.7044722857145,158751.30192499998,2467.702221
2024-04-16,2467.702221,52.504302574468085,47,181907.17,3870.3653191489366,43,31,16,65.0,0.9148936170212766,1.8235294117647058,74.0,72.0,80.0,73.71428571428571,74.64285714285714,4.715728494951179,-9.0,-15.0,-8.714285714285708,Greed,0,3774.08872,-2605.175583571429,161219.004146,2441.4683999999997
2024-04-17,2441.4683999999997,174.39059999999998,14,97562.99,6968.785000000001,13,13,1,67.0,0.9285714285714286,6.5,65.0,72.0,78.0,72.14285714285714,74.35714285714286,4.8795003647425785,2.0,-11.0,-5.142857142857139,Greed,0,2467.702221,-3000.3148712857146,163660.472546,1946.4454620000001
2024-04-19,1946.4454620000001,55.61272748571429,35,337257.92000000004,9635.940571428573,27,5,30,66.0,0.7714285714285715,0.16129032258064516,67.0,74.0,76.0,70.71428571428571,74.07142857142857,5.023753102820068,-1.0,-10.0,-4.714285714285708,Greed,0,2441.4683999999997,-2777.928828714286,165606.918008,0.0
2024-04-20,0.0,0.0,22,60733.24,2760.601818181818,0,20,2,66.0,0.0,6.666666666666667,66.0,65.0,79.0,68.85714285714286,73.14285714285714,3.670993118515661,0.0,-13.0,-2.857142857142861,Greed,0,1946.4454620000001,-2693.2651374285715,165606.918008,0.0
2024-04-22,0.0,0.0,9,47993.61,5332.623333333333,0,0,9,73.0,0.0,0.0,66.0,67.0,72.0,69.0,73.0,3.829708431025206,7.0,1.0,4.0,Greed,0,0.0,-3639.186816714286,165606.918008,1119.536196
2024-04-23,1119.536196,16.962669636363636,66,233054.9,3531.1348484848486,35,37,29,71.0,0.5303030303030303,1.2333333333333334,73.0,66.0,72.0,68.85714285714286,72.5,3.7161167647858804,-2.0,-1.0,2.142857142857139,Greed,0,0.0,1678.462999857143,166726.454204,279.185907
2024-04-24,279.185907,13.95929535,20,141275.24,7063.762,6,13,7,72.0,0.3,1.625,71.0,66.0,74.0,68.57142857142857,72.21428571428571,3.30943816264631,1.0,-2.0,3.4285714285714306,Greed,0,1119.536196,1179.1911694285716,167005.64011100002,0.0
2024-04-25,0.0,0.0,74,120241.01,1624.8785135135136,0,74,0,72.0,0.0,74.0,72.0,73.0,65.0,69.57142857142857,71.64285714285714,3.101458950082453,0.0,7.0,2.4285714285714306,Greed,0,279.185907,826.6622807142857,167005.64011100002,0.0
2024-04-26,0.0,0.0,3,4988.290000000001,1662.7633333333335,0,0,3,70.0,0.0,0.0,72.0,71.0,67.0,70.0,71.07142857142857,2.8867513459479524,-2.0,3.0,0.0,Greed,0,0.0,477.88108071428576,167005.64011100002,4281.488139
2024-04-27,4281.488139,158.57363477777778,27,154264.47,5713.498888888889,19,0,27,67.0,0.7037037037037037,0.0,70.0,72.0,66.0,70.14285714285714,70.42857142857143,2.672612419124055,-3.0,1.0,-3.142857142857139,Greed,0,0.0,811.458606,171287.12825,0.0
2024-04-28,0.0,0.0,58,43985.6,758.3724137931034,0,0,58,65.0,0.0,0.0,67.0,72.0,66.0,70.0,69.42857142857143,2.943920288775776,-2.0,-1.0,-5.0,Greed,0,4281.488139,811.458606,171287.12825,526.9338359999999
2024-04-29,526.9338359999999,11.709640799999999,45,108699.01,2415.5335555555553,17,24,21,67.0,0.37777777777777777,1.0909090909090908,65.0,70.0,73.0,69.14285714285714,69.07142857142857,2.7945525240228886,2.0,-6.0,-2.142857142857139,Greed,0,0.0,886.7348682857144,171814.06208600002,0.0
2024-04-30,0.0,0.0,24,125018.75,5209.114583333333,0,24,0,67.0,0.0,24.0,67.0,67.0,71.0,68.57142857142857,68.71428571428571,2.760262237369205,0.0,-4.0,-1.5714285714285694,Greed,0,526.9338359999999,726.8011260000001,171814.06208600002,0.0
2024-05-01,0.0,0.0,14,87025.45,6216.103571428571,0,14,0,54.0,0.0,14.0,67.0,65.0,72.0,66.0,67.28571428571429,5.773502691896132,-13.0,-18.0,-12.0,Neutral,1,0.0,686.917425,171814.06208600002,5306.017045
2024-05-03,5306.017045,147.3893623611111,36,282682.64999999997,7852.295833333333,17,3,33,48.0,0.4722222222222222,0.08823529411764706,54.0,67.0,72.0,62.57142857142857,66.07142857142857,8.223080178317963,-6.0,-24.0,-14.57142857142857,Neutral,0,0.0,1444.91986,177120.079131,0.0
2024-05-04,0.0,0.0,9,58998.75,6555.416666666667,0,0,9,67.0,0.0,0.0,48.0,67.0,70.0,62.142857142857146,66.07142857142857,7.84067538393145,19.0,-3.0,4.857142857142854,Greed,1,5306.017045,1444.91986,177120.079131,0.916
2024-05-05,0.916,0.15266666666666667,6,24068.350000000002,4011.391666666667,1,1,5,69.0,0.16666666666666666,0.16666666666666666,67.0,54.0,67.0,62.42857142857143,66.28571428571429,8.079957567073755,2.0,2.0,6.571428571428569,Greed,0,0.0,833.4095544285714,177120.995131,968.59038
2024-05-06,968.59038,107.62115333333333,9,206016.43,22890.714444444442,4,8,1,71.0,0.4444444444444444,4.0,69.0,48.0,65.0,63.285714285714285,66.64285714285714,8.693182879212126,2.0,6.0,7.714285714285715,Greed,0,0.916,971.7796087142857,178089.585511,883.537693
2024-05-07,883.537693,49.08542738888889,18,108717.58,6039.865555555556,9,6,12,68.0,0.5,0.46153846153846156,71.0,67.0,67.0,63.42857142857143,66.28571428571429,8.772250620700438,-3.0,1.0,4.571428571428569,Greed,0,968.59038,1022.7230168571429,178973.123204,1.56576
